Rental_state,Start,End,Revenue,Distance,duration_minute,revenue_minute,revenue_km,car_id,accum_distance,battery_left
GREEN,2017-03-11 22:24:28.305,2017-03-11 22:48:59.090,0.0,0,24.513083333333334,0.0,0.0,1,151,24.5
RED,2017-03-11 22:50:51.955,2017-03-11 23:05:45.359,3.03,5,14.890066666666666,0.20349136560839218,0.606,1,156,22.0
RED,2017-03-11 23:07:10.347,2017-03-11 23:15:54.460,1.82,3,8.735216666666668,0.20835201569127265,0.6066666666666667,1,159,20.5
RED,2017-03-11 23:19:06.379,2017-03-11 23:48:32.427,5.85,19,29.43413333333333,0.19874884487850838,0.3078947368421052,1,19,90.5
RED,2017-03-12 08:55:44.316,2017-03-12 09:10:47.777,3.23,7,15.057683333333333,0.21450842925151167,0.4614285714285714,1,26,87.0
RED,2017-03-12 09:28:54.829,2017-03-12 09:45:13.680,3.23,6,16.314183333333332,0.1979872319689105,0.5383333333333333,1,32,84.0
GREEN,2017-03-12 09:45:37.742,2017-03-12 09:46:09.064,0.0,0,0.5220333333333333,0.0,0.0,1,32,84.0
RED,2017-03-12 09:46:44.375,2017-03-12 10:03:17.401,3.43,6,16.550433333333334,0.2072453289239154,0.5716666666666667,1,38,81.0
GREEN,2017-03-12 10:16:09.608,2017-03-12 10:55:37.855,0.0,0,39.47078333333333,0.0,0.0,1,38,81.0
RED,2017-03-12 11:01:33.924,2017-03-12 11:15:39.643,2.82,3,14.095316666666667,0.20006645233227582,0.94,1,41,79.5
RED,2017-03-12 11:17:24.077,2017-03-12 11:32:18.931,3.03,5,14.914233333333334,0.20316163307086965,0.606,1,46,77.0
RED,2017-03-12 11:32:25.921,2017-03-12 12:01:24.129,5.77,16,28.970133333333333,0.199170640107513,0.360625,1,62,69.0
RED,2017-03-12 12:03:45.211,2017-03-12 12:08:38.796,1.01,2,4.893083333333333,0.20641381541972512,0.505,1,64,68.0
RED,2017-03-12 12:09:15.164,2017-03-12 12:25:15.564,3.23,7,16.006666666666668,0.20179092044981256,0.4614285714285714,1,71,64.5
RED,2017-03-12 12:33:07.737,2017-03-12 12:46:45.302,2.82,5,13.626083333333334,0.20695602184535783,0.564,1,76,62.0
GREEN,2017-03-12 12:49:53.538,2017-03-12 13:41:05.182,0.0,0,51.194066666666664,0.0,0.0,1,76,62.0
RED,2017-03-12 13:45:16.481,2017-03-12 13:52:31.756,1.41,3,7.254583333333333,0.1943598874274884,0.47,1,79,60.5
GREEN,2017-03-12 14:09:25.976,2017-03-12 14:09:44.029,0.0,0,0.30088333333333334,0.0,0.0,1,79,60.5
RED,2017-03-12 14:11:50.271,2017-03-12 14:17:02.563,1.01,2,5.204866666666666,0.1940491591203105,0.505,1,81,59.5
GREEN,2017-03-12 14:27:54.298,2017-03-12 17:14:55.028,0.0,0,167.01216666666667,0.0,0.0,1,81,59.5
RED,2017-03-12 17:24:58.537,2017-03-12 17:34:02.524,2.02,2,9.06645,0.22279944189842774,1.01,1,83,58.5
RED,2017-03-12 17:34:40.232,2017-03-12 18:05:08.794,6.25,8,30.47603333333333,0.20507918243953446,0.78125,1,91,54.5
RED,2017-03-12 18:05:44.960,2017-03-12 18:13:13.834,1.29,1,7.481233333333334,0.17243146183561534,1.29,1,92,54.0
GREEN,2017-03-12 18:29:01.024,2017-03-12 18:29:36.261,0.0,0,0.5872833333333334,0.0,0.0,1,92,54.0
RED,2017-03-12 18:32:18.221,2017-03-12 18:47:43.180,3.57,3,15.415983333333333,0.23157783209850383,1.19,1,95,52.5
GREEN,2017-03-12 18:57:10.038,2017-03-13 08:18:51.436,0.0,0,801.6899666666667,0.0,0.0,1,95,52.5
RED,2017-03-13 08:36:15.924,2017-03-13 08:50:30.255,2.82,5,14.238850000000001,0.19804970204756703,0.564,1,100,50.0
RED,2017-03-13 08:51:47.583,2017-03-13 09:06:27.163,3.03,5,14.659666666666668,0.20668955637918093,0.606,1,105,47.5
GREEN,2017-03-13 09:12:27.101,2017-03-13 09:12:51.699,0.0,0,0.40996666666666665,0.0,0.0,1,105,47.5
RED,2017-03-13 09:13:18.195,2017-03-13 09:22:52.487,2.02,2,9.571533333333333,0.21104246620186248,1.01,1,107,46.5
GREEN,2017-03-13 09:25:37.614,2017-03-13 09:29:18.619,0.0,0,3.6834166666666666,0.0,0.0,1,107,46.5
RED,2017-03-13 09:46:21.444,2017-03-13 10:01:26.248,3.03,6,15.080066666666665,0.20092749368924098,0.505,1,113,43.50000000000001
RED,2017-03-13 10:10:22.584,2017-03-13 10:27:31.849,3.43,7,17.15441666666667,0.19994850694427574,0.49000000000000005,1,120,40.0
RED,2017-03-13 10:30:45.372,2017-03-13 10:56:55.613,5.08,10,26.170683333333333,0.19411033083456616,0.508,1,130,35.0
GREEN,2017-03-13 10:59:22.840,2017-03-13 13:29:19.498,0.0,0,149.9443,0.0,0.0,1,130,35.0
RED,2017-03-13 13:35:38.635,2017-03-13 13:47:02.137,2.22,3,11.391699999999998,0.19487872749457943,0.7400000000000001,1,133,33.5
RED,2017-03-13 14:02:01.443,2017-03-13 14:43:10.489,7.73,10,41.15076666666666,0.18784583195290816,0.773,1,143,28.5
GREEN,2017-03-13 14:44:01.950,2017-03-13 14:50:44.753,0.0,0,6.713383333333334,0.0,0.0,1,143,28.5
RED,2017-03-13 14:57:34.119,2017-03-13 15:23:48.787,7.71,10,26.244466666666664,0.2937762118745031,0.771,1,153,23.5
RED,2017-03-13 15:28:30.919,2017-03-13 15:46:32.807,3.63,7,18.031466666666667,0.20131473867904995,0.5185714285714286,1,7,96.5
GREEN,2017-03-14 00:52:13.522,2017-03-14 07:37:01.847,0.0,0,404.8054166666667,0.0,0.0,1,7,96.5
RED,2017-03-14 07:39:46.454,2017-03-14 07:50:03.278,2.02,3,10.280399999999998,0.19649040893350456,0.6733333333333333,1,10,95.0
GREEN,2017-03-14 07:53:40.186,2017-03-14 07:54:30.248,0.0,0,0.8343666666666666,0.0,0.0,1,10,95.0
RED,2017-03-14 08:01:13.080,2017-03-14 08:18:26.876,3.43,7,17.229933333333335,0.19907215736953904,0.49000000000000005,1,17,91.5
RED,2017-03-14 08:24:34.263,2017-03-14 08:35:02.561,2.02,5,10.471633333333333,0.1929020942291715,0.404,1,22,89.0
RED,2017-03-14 08:35:16.414,2017-03-14 09:02:57.746,5.36,7,27.68886666666667,0.19357960961445395,0.7657142857142858,1,29,85.5
GREEN,2017-03-14 09:09:25.177,2017-03-14 09:16:03.296,0.0,0,6.635316666666667,0.0,0.0,1,29,85.5
RED,2017-03-14 09:19:58.097,2017-03-14 09:34:26.566,2.66,4,14.474483333333334,0.18377167175800174,0.665,1,33,83.5
RED,2017-03-14 09:38:41.525,2017-03-14 10:10:21.478,6.45,13,31.665883333333333,0.2036892491551107,0.49615384615384617,1,46,77.0
RED,2017-03-14 10:10:36.164,2017-03-14 10:53:44.557,7.99,7,43.13988333333334,0.18521144200281794,1.1414285714285715,1,53,73.5
GREEN,2017-03-14 11:05:07.007,2017-03-14 11:20:14.736,0.0,0,15.128816666666667,0.0,0.0,1,53,73.5
RED,2017-03-14 11:25:07.798,2017-03-14 11:33:21.667,1.82,2,8.231150000000001,0.22111126634795863,0.91,1,55,72.5
GREEN,2017-03-14 11:41:27.514,2017-03-14 12:28:43.081,0.0,0,47.25945,0.0,0.0,1,55,72.5
RED,2017-03-14 12:35:25.023,2017-03-14 13:11:28.858,9.08,19,36.063916666666664,0.25177520467133585,0.47789473684210526,1,74,63.0
RED,2017-03-14 13:14:05.640,2017-03-14 13:27:10.774,2.54,5,13.085566666666667,0.19410699320116057,0.508,1,79,60.5
GREEN,2017-03-14 13:31:05.753,2017-03-14 14:40:13.136,0.0,0,69.12304999999999,0.0,0.0,1,79,60.5
RED,2017-03-14 14:56:12.593,2017-03-14 15:08:30.896,2.62,5,12.30505,0.21292071141523197,0.524,1,84,58.0
GREEN,2017-03-14 15:09:12.053,2017-03-14 15:26:26.386,0.0,0,17.238883333333334,0.0,0.0,1,84,58.0
RED,2017-03-14 15:46:30.634,2017-03-14 15:54:41.912,1.61,1,8.187966666666666,0.19663001396358074,1.61,1,85,57.5
RED,2017-03-14 15:57:47.179,2017-03-14 16:07:05.283,1.82,2,9.301733333333335,0.1956624571764402,0.91,1,87,56.5
GREEN,2017-03-14 16:10:56.759,2017-03-14 16:34:47.628,0.0,0,23.847816666666667,0.0,0.0,1,87,56.5
RED,2017-03-14 16:42:41.658,2017-03-14 17:14:10.552,6.45,12,31.481566666666666,0.20488179855513333,0.5375,1,99,50.5
GREEN,2017-03-14 17:22:55.560,2017-03-14 17:42:03.009,0.0,0,19.12415,0.0,0.0,1,99,50.5
RED,2017-03-14 17:46:25.602,2017-03-14 17:51:10.613,0.8,0,4.750183333333334,0.16841455242078374,inf,1,99,50.5
GREEN,2017-03-14 17:52:24.033,2017-03-14 18:02:49.946,0.0,0,10.431883333333333,0.0,0.0,1,99,50.5
RED,2017-03-14 18:10:15.728,2017-03-14 18:18:40.046,1.82,3,8.4053,0.21653004651826824,0.6066666666666667,1,102,49.0
GREEN,2017-03-14 18:18:44.417,2017-03-14 18:18:48.146,0.0,0,0.062150000000000004,0.0,0.0,1,102,49.0
RED,2017-03-14 18:23:23.640,2017-03-14 18:33:53.238,3.14,3,10.4933,0.29923856174892555,1.0466666666666666,1,105,47.5
GREEN,2017-03-14 18:33:58.278,2017-03-14 18:42:35.301,0.0,0,8.61705,0.0,0.0,1,105,47.5
RED,2017-03-14 18:43:54.898,2017-03-14 18:51:06.625,1.41,2,7.195449999999999,0.19595716737660607,0.705,1,107,46.5
GREEN,2017-03-14 18:53:12.933,2017-03-14 18:55:14.671,0.0,0,2.028966666666667,0.0,0.0,1,107,46.5
RED,2017-03-14 19:04:55.579,2017-03-14 19:17:24.100,2.42,5,12.475349999999999,0.1939825335561728,0.484,1,112,43.99999999999999
RED,2017-03-14 19:21:51.240,2017-03-14 19:53:36.697,6.45,17,31.757616666666667,0.20310088341012156,0.37941176470588234,1,129,35.5
RED,2017-03-14 19:54:53.696,2017-03-14 20:07:54.681,2.62,4,13.016416666666666,0.20128427562629245,0.655,1,133,33.5
RED,2017-03-14 20:07:55.985,2017-03-14 20:08:49.130,0.0,0,0.88575,0.0,0.0,1,133,33.5
RED,2017-03-14 20:21:36.088,2017-03-14 20:32:04.012,2.22,3,10.465399999999999,0.2121275823188794,0.7400000000000001,1,136,32.0
RED,2017-03-14 20:36:42.788,2017-03-14 20:41:29.214,0.81,1,4.773766666666666,0.16967733376159988,0.81,1,137,31.5
GREEN,2017-03-14 20:43:05.525,2017-03-14 21:15:25.903,0.0,0,32.33963333333333,0.0,0.0,1,137,31.5
RED,2017-03-14 21:22:01.893,2017-03-14 21:42:46.156,6.0,7,20.737716666666664,0.28932789932675007,0.8571428571428571,1,144,28.0
RED,2017-03-14 21:47:24.588,2017-03-14 21:59:00.804,2.42,4,11.6036,0.20855596539005136,0.605,1,148,26.0
GREEN,2017-03-14 22:03:05.895,2017-03-14 22:54:33.024,0.0,0,51.452149999999996,0.0,0.0,1,148,26.0
RED,2017-03-14 23:01:42.524,2017-03-14 23:18:24.827,3.35,7,16.70505,0.20053816061610114,0.4785714285714286,1,155,22.5
RED,2017-03-14 23:25:13.146,2017-03-14 23:45:38.339,5.46,9,20.419883333333335,0.2673864444214095,0.6066666666666667,1,9,95.5
RED,2017-03-15 08:46:56.031,2017-03-15 09:11:48.881,4.92,12,24.88083333333333,0.19774257293097097,0.41,1,21,89.5
RED,2017-03-15 09:12:03.678,2017-03-15 09:40:55.417,5.64,10,28.86231666666667,0.19541050932039988,0.564,1,31,84.5
RED,2017-03-15 09:41:33.130,2017-03-15 10:01:42.488,5.21,7,20.155966666666664,0.2584842536287849,0.7442857142857143,1,38,81.0
RED,2017-03-15 10:04:48.741,2017-03-15 10:16:00.812,2.22,4,11.201183333333335,0.19819334564354063,0.555,1,42,79.0
RED,2017-03-15 10:16:44.654,2017-03-15 10:35:16.707,3.83,3,18.53421666666667,0.2066448271799995,1.2766666666666666,1,45,77.5
GREEN,2017-03-15 10:53:39.341,2017-03-15 14:40:54.790,0.0,0,227.25748333333334,0.0,0.0,1,45,77.5
RED,2017-03-15 14:49:14.256,2017-03-15 17:53:34.485,37.98,16,184.33714999999998,0.20603551698613112,2.37375,1,61,69.5
GREEN,2017-03-15 17:55:43.686,2017-03-15 18:21:51.282,0.0,0,26.1266,0.0,0.0,1,61,69.5
RED,2017-03-15 18:31:21.631,2017-03-15 18:58:37.910,5.03,5,27.271316666666667,0.1844428731286046,1.006,1,66,67.0
RED,2017-03-15 19:07:20.334,2017-03-15 19:46:39.358,8.07,21,39.31706666666666,0.2052543763861665,0.3842857142857143,1,87,56.5
GREEN,2017-03-15 19:47:42.429,2017-03-15 20:16:09.586,0.0,0,28.452616666666664,0.0,0.0,1,87,56.5
RED,2017-03-15 20:44:36.143,2017-03-15 21:03:28.668,3.83,6,18.87541666666667,0.20290942804794593,0.6383333333333333,1,93,53.5
GREEN,2017-03-15 21:07:03.359,2017-03-15 21:45:35.990,0.0,0,38.54385,0.0,0.0,1,93,53.5
RED,2017-03-15 22:05:40.052,2017-03-15 22:27:22.690,4.1,4,21.71063333333333,0.1888475539635724,1.025,1,97,51.5
GREEN,2017-03-15 22:29:47.477,2017-03-15 23:02:49.233,0.0,0,33.029266666666665,0.0,0.0,1,97,51.5
RED,2017-03-15 23:21:48.688,2017-03-15 23:47:20.340,4.91,6,25.527533333333334,0.1923413412446169,0.8183333333333334,1,103,48.5
RED,2017-03-16 00:03:57.162,2017-03-16 00:12:28.399,1.61,3,8.520616666666667,0.18895345994127968,0.5366666666666667,1,106,47.0
GREEN,2017-03-16 00:13:17.332,2017-03-16 00:15:14.878,0.0,0,1.9591,0.0,0.0,1,106,47.0
RED,2017-03-16 05:48:56.304,2017-03-16 06:15:10.635,3.03,19,26.23885,0.11547762192321691,0.1594736842105263,1,125,37.5
RED,2017-03-16 06:46:27.891,2017-03-16 07:02:24.485,3.23,7,15.943233333333334,0.20259378586944932,0.4614285714285714,1,132,34.0
GREEN,2017-03-16 07:11:43.257,2017-03-16 07:13:24.513,0.0,0,1.6876,0.0,0.0,1,132,34.0
RED,2017-03-16 07:14:43.547,2017-03-16 07:25:14.203,2.22,4,10.510933333333332,0.2112086462350315,0.555,1,136,32.0
GREEN,2017-03-16 07:26:10.037,2017-03-16 07:26:16.817,0.0,0,0.113,0.0,0.0,1,136,32.0
RED,2017-03-16 07:30:57.805,2017-03-16 07:40:48.780,2.02,2,9.849583333333333,0.20508481746266763,1.01,1,138,31.0
RED,2017-03-16 07:41:39.705,2017-03-16 07:57:59.672,3.23,6,16.33278333333333,0.19776176136543375,0.5383333333333333,1,144,28.0
RED,2017-03-16 08:05:41.762,2017-03-16 08:26:54.973,6.0,7,21.220183333333335,0.28274967778317966,0.8571428571428571,1,151,24.5
GREEN,2017-03-16 08:26:57.865,2017-03-16 09:28:24.490,0.0,0,61.44375,0.0,0.0,1,151,24.5
RED,2017-03-16 09:39:03.313,2017-03-16 10:07:15.133,5.48,9,28.197,0.19434691633861761,0.6088888888888889,1,9,95.5
RED,2017-03-16 19:10:01.126,2017-03-16 19:33:10.606,4.64,9,23.158,0.20036272562397442,0.5155555555555555,1,18,91.0
GREEN,2017-03-16 19:38:46.327,2017-03-16 19:39:52.039,0.0,0,1.0952,0.0,0.0,1,18,91.0
RED,2017-03-16 19:47:17.961,2017-03-16 19:53:24.875,1.21,2,6.115233333333333,0.19786653003156052,0.605,1,20,90.0
GREEN,2017-03-16 19:55:47.279,2017-03-16 20:05:40.978,0.0,0,9.894983333333332,0.0,0.0,1,20,90.0
RED,2017-03-16 20:06:53.568,2017-03-16 20:31:03.507,5.04,10,24.165650000000003,0.20856049806233226,0.504,1,30,85.0
RED,2017-03-16 20:31:04.564,2017-03-16 20:34:27.479,0.61,1,3.3819166666666667,0.18037109134366605,0.61,1,31,84.5
RED,2017-03-16 20:36:38.322,2017-03-16 20:38:56.083,0.61,1,2.2960166666666666,0.26567751395532846,0.61,1,32,84.0
GREEN,2017-03-16 20:44:32.392,2017-03-16 20:47:26.655,0.0,0,2.9043833333333335,0.0,0.0,1,32,84.0
RED,2017-03-16 20:56:29.443,2017-03-16 21:09:02.229,2.42,4,12.546433333333333,0.19288350208425767,0.605,1,36,82.0
GREEN,2017-03-16 21:11:56.299,2017-03-16 21:25:24.777,0.0,0,13.474633333333333,0.0,0.0,1,36,82.0
RED,2017-03-16 21:28:14.588,2017-03-16 21:32:16.609,0.81,2,4.033683333333333,0.20080902070481488,0.405,1,38,81.0
GREEN,2017-03-16 21:32:31.548,2017-03-16 21:32:37.051,0.0,0,0.09171666666666667,0.0,0.0,1,38,81.0
RED,2017-03-16 21:34:01.204,2017-03-16 21:49:14.206,3.23,8,15.2167,0.21226678583398503,0.40375,1,46,77.0
GREEN,2017-03-16 21:53:08.377,2017-03-16 21:59:37.506,0.0,0,6.485483333333334,0.0,0.0,1,46,77.0
RED,2017-03-16 22:31:38.691,2017-03-16 23:39:42.929,12.86,18,68.07063333333333,0.18892140957505413,0.7144444444444444,1,64,68.0
GREEN,2017-03-16 23:52:07.223,2017-03-17 06:47:36.637,0.0,0,415.4902333333333,0.0,0.0,1,64,68.0
RED,2017-03-17 06:51:21.421,2017-03-17 06:58:29.826,1.41,1,7.140083333333333,0.1974766867800329,1.41,1,65,67.5
RED,2017-03-17 07:02:06.187,2017-03-17 07:12:34.437,2.02,6,10.470833333333333,0.19291683247115002,0.33666666666666667,1,71,64.5
GREEN,2017-03-17 07:13:10.020,2017-03-17 07:38:35.212,0.0,0,25.419866666666667,0.0,0.0,1,71,64.5
RED,2017-03-17 07:43:13.290,2017-03-17 08:13:47.364,6.25,18,30.5679,0.20446285155342694,0.3472222222222222,1,89,55.5
GREEN,2017-03-17 08:18:10.053,2017-03-17 08:18:22.672,0.0,0,0.21031666666666665,0.0,0.0,1,89,55.5
RED,2017-03-17 08:33:15.174,2017-03-17 08:44:48.272,2.22,2,11.551633333333333,0.19218061515110418,1.11,1,91,54.5
GREEN,2017-03-17 08:48:10.035,2017-03-17 08:59:55.285,0.0,0,11.754166666666666,0.0,0.0,1,91,54.5
RED,2017-03-17 09:06:46.655,2017-03-17 09:21:02.645,2.94,4,14.2665,0.2060771737987593,0.735,1,95,52.5
GREEN,2017-03-17 09:21:03.743,2017-03-17 10:00:27.987,0.0,0,39.40406666666667,0.0,0.0,1,95,52.5
RED,2017-03-17 10:59:38.811,2017-03-17 11:09:32.237,2.86,4,9.890433333333334,0.28916832090269046,0.715,1,99,50.5
GREEN,2017-03-17 11:17:24.389,2017-03-17 11:33:29.332,0.0,0,16.082383333333333,0.0,0.0,1,99,50.5
RED,2017-03-17 11:39:59.763,2017-03-17 12:13:03.828,6.86,26,33.067750000000004,0.20745288082799707,0.26384615384615384,1,125,37.5
RED,2017-03-17 12:16:54.309,2017-03-17 12:33:36.873,3.43,7,16.7094,0.20527367828886736,0.49000000000000005,1,132,34.0
RED,2017-03-17 12:34:32.103,2017-03-17 12:53:21.807,3.83,6,18.8284,0.20341611607996432,0.6383333333333333,1,138,31.0
GREEN,2017-03-17 12:55:49.233,2017-03-17 14:34:35.533,0.0,0,98.77166666666668,0.0,0.0,1,138,31.0
RED,2017-03-17 14:47:04.754,2017-03-17 14:57:26.433,2.61,4,10.361316666666665,0.2518984878047996,0.6525,1,142,29.0
GREEN,2017-03-17 14:58:47.796,2017-03-17 14:58:58.083,0.0,0,0.17145000000000002,0.0,0.0,1,142,29.0
RED,2017-03-17 15:22:31.786,2017-03-17 15:55:41.481,8.6,11,33.16158333333333,0.25933622992468697,0.7818181818181817,1,153,23.5
GREEN,2017-03-17 15:56:17.687,2017-03-17 16:10:43.840,0.0,0,14.435883333333333,0.0,0.0,1,153,23.5
RED,2017-03-17 16:13:39.426,2017-03-17 17:12:15.092,11.41,20,58.594433333333335,0.19472839570084302,0.5705,1,20,90.0
GREEN,2017-03-18 02:14:27.849,2017-03-18 06:07:29.725,0.0,0,233.03126666666668,0.0,0.0,1,20,90.0
RED,2017-03-18 06:21:10.434,2017-03-18 06:28:26.798,1.41,3,7.272733333333333,0.19387483843763464,0.47,1,23,88.5
GREEN,2017-03-18 07:24:15.728,2017-03-18 08:56:22.069,0.0,0,92.10568333333335,0.0,0.0,1,23,88.5
RED,2017-03-18 09:02:08.331,2017-03-18 09:08:36.397,1.21,2,6.467766666666666,0.18708157890668084,0.605,1,25,87.5
RED,2017-03-18 09:09:01.915,2017-03-18 09:14:48.380,1.01,2,5.774416666666666,0.17490944251223067,0.505,1,27,86.5
GREEN,2017-03-18 09:22:10.033,2017-03-18 09:43:44.939,0.0,0,21.581766666666667,0.0,0.0,1,27,86.5
RED,2017-03-18 09:47:35.505,2017-03-18 10:05:10.639,3.63,6,17.58556666666667,0.2064192794469707,0.605,1,33,83.5
GREEN,2017-03-18 10:05:42.855,2017-03-18 12:28:01.995,0.0,0,142.319,0.0,0.0,1,33,83.5
RED,2017-03-18 12:28:18.980,2017-03-18 12:33:42.565,1.21,1,5.393083333333333,0.22436145062348378,1.21,1,34,83.0
RED,2017-03-18 12:34:34.903,2017-03-18 12:41:25.742,1.33,1,6.847316666666667,0.19423667178627152,1.33,1,35,82.5
GREEN,2017-03-18 12:46:27.641,2017-03-18 13:40:44.727,0.0,0,54.28476666666666,0.0,0.0,1,35,82.5
RED,2017-03-18 13:50:08.192,2017-03-18 14:28:14.383,7.66,18,38.10318333333333,0.20103307203991272,0.4255555555555556,1,53,73.5
GREEN,2017-03-18 14:38:33.711,2017-03-18 14:38:40.216,0.0,0,0.10841666666666666,0.0,0.0,1,53,73.5
RED,2017-03-18 14:53:04.418,2017-03-18 15:21:19.686,5.52,12,28.254466666666666,0.19536734014916815,0.45999999999999996,1,65,67.5
GREEN,2017-03-18 15:24:10.041,2017-03-18 15:49:00.453,0.0,0,24.8402,0.0,0.0,1,65,67.5
RED,2017-03-18 16:03:45.537,2017-03-18 16:20:48.308,3.43,7,17.04618333333333,0.20121806347657495,0.49000000000000005,1,72,64.0
GREEN,2017-03-18 16:28:30.319,2017-03-18 16:37:40.868,0.0,0,9.175816666666666,0.0,0.0,1,72,64.0
RED,2017-03-18 17:08:22.917,2017-03-18 17:23:30.689,3.03,8,15.129533333333335,0.2002705525175925,0.37875,1,80,60.0
RED,2017-03-18 17:24:39.842,2017-03-18 19:05:26.247,16.41,13,100.77341666666666,0.16284056393840637,1.2623076923076924,1,93,53.5
RED,2017-03-18 19:06:11.088,2017-03-18 19:21:46.822,3.03,6,15.595566666666667,0.19428598298234326,0.505,1,99,50.5
RED,2017-03-18 19:29:46.742,2017-03-18 19:50:47.607,5.17,6,21.014416666666666,0.2460215804229636,0.8616666666666667,1,105,47.5
RED,2017-03-18 19:51:17.992,2017-03-18 20:11:22.154,3.95,7,20.069366666666667,0.19681737174898395,0.5642857142857143,1,112,43.99999999999999
GREEN,2017-03-18 20:11:22.154,2017-03-18 20:20:30.269,0.0,0,9.135250000000001,0.0,0.0,1,112,43.99999999999999
RED,2017-03-18 20:46:25.513,2017-03-18 20:58:51.525,2.62,4,12.433533333333333,0.21072047098438096,0.655,1,116,42.00000000000001
GREEN,2017-03-18 21:02:17.957,2017-03-18 21:07:54.270,0.0,0,5.605216666666666,0.0,0.0,1,116,42.00000000000001
RED,2017-03-18 21:13:11.982,2017-03-18 21:32:39.454,4.03,9,19.457866666666668,0.20711417490098263,0.44777777777777783,1,125,37.5
RED,2017-03-18 21:33:22.099,2017-03-18 21:40:26.210,1.82,1,7.068516666666667,0.2574797635524662,1.82,1,126,37.0
RED,2017-03-18 21:42:04.720,2017-03-18 21:47:01.901,1.01,2,4.953016666666667,0.20391613191960456,0.505,1,128,36.0
RED,2017-03-18 21:47:10.227,2017-03-18 22:23:51.784,7.33,10,36.692616666666666,0.19976770985261794,0.733,1,138,31.0
GREEN,2017-03-18 22:38:25.298,2017-03-18 22:39:46.125,0.0,0,1.3471166666666667,0.0,0.0,1,138,31.0
RED,2017-03-18 22:40:13.464,2017-03-18 23:05:19.415,7.14,15,25.099183333333333,0.2844714071042152,0.476,1,153,23.5
GREEN,2017-03-18 23:07:10.035,2017-03-19 00:32:45.833,0.0,0,85.59663333333333,0.0,0.0,1,153,23.5
RED,2017-03-19 00:35:28.588,2017-03-19 00:42:18.578,1.41,2,6.833166666666667,0.20634649625600623,0.705,1,155,22.5
RED,2017-03-19 00:42:29.525,2017-03-19 00:55:30.669,2.62,6,13.019066666666667,0.20124330469158055,0.4366666666666667,1,6,97.0
RED,2017-03-19 10:02:10.375,2017-03-19 10:26:47.927,4.92,11,24.625866666666663,0.19978992279121144,0.44727272727272727,1,17,91.5
RED,2017-03-19 10:28:06.865,2017-03-19 10:38:16.775,2.02,3,10.165166666666666,0.19871784361627126,0.6733333333333333,1,20,90.0
RED,2017-03-19 10:47:36.115,2017-03-19 11:31:27.299,12.57,18,43.85306666666667,0.28663901878393905,0.6983333333333334,1,38,81.0
RED,2017-03-19 11:32:48.627,2017-03-19 11:43:16.822,2.02,3,10.469916666666668,0.19293372280900037,0.6733333333333333,1,41,79.5
GREEN,2017-03-19 11:47:44.953,2017-03-19 12:49:48.314,0.0,0,62.056016666666665,0.0,0.0,1,41,79.5
RED,2017-03-19 12:51:58.675,2017-03-19 13:14:48.646,4.64,10,22.83285,0.2032159804842584,0.46399999999999997,1,51,74.5
RED,2017-03-19 13:23:35.082,2017-03-19 13:51:40.369,5.65,10,28.088116666666668,0.20115268200609154,0.5650000000000001,1,61,69.5
RED,2017-03-19 13:52:03.211,2017-03-19 14:02:25.315,2.02,4,10.368400000000001,0.19482273060452912,0.505,1,65,67.5
GREEN,2017-03-19 14:13:39.512,2017-03-19 14:39:30.015,0.0,0,25.841716666666667,0.0,0.0,1,65,67.5
RED,2017-03-19 14:43:43.444,2017-03-19 14:57:46.776,2.82,5,14.055533333333333,0.20063272827308817,0.564,1,70,65.0
RED,2017-03-19 14:58:53.887,2017-03-19 15:05:34.499,1.41,2,6.676866666666667,0.21117689934400366,0.705,1,72,64.0
RED,2017-03-19 15:15:43.044,2017-03-19 15:32:42.611,3.43,4,16.992783333333332,0.20185039335325686,0.8575,1,76,62.0
RED,2017-03-19 15:33:54.981,2017-03-19 15:45:07.922,2.87,3,11.215683333333335,0.2558916754960687,0.9566666666666667,1,79,60.5
RED,2017-03-19 15:50:56.225,2017-03-19 16:06:33.393,3.23,6,15.619466666666666,0.20679323237669234,0.5383333333333333,1,85,57.5
GREEN,2017-03-19 16:08:26.407,2017-03-19 16:18:42.618,0.0,0,10.270183333333334,0.0,0.0,1,85,57.5
RED,2017-03-19 16:38:19.239,2017-03-19 16:51:52.319,3.71,5,13.551333333333334,0.27377379839622173,0.742,1,90,55.0
GREEN,2017-03-19 16:53:34.983,2017-03-19 17:11:35.486,0.0,0,18.00838333333333,0.0,0.0,1,90,55.0
RED,2017-03-19 17:16:58.167,2017-03-19 17:25:20.274,1.82,3,8.368450000000001,0.21748352442806013,0.6066666666666667,1,93,53.5
GREEN,2017-03-19 17:26:34.304,2017-03-19 17:27:06.503,0.0,0,0.53665,0.0,0.0,1,93,53.5
RED,2017-03-19 17:42:22.730,2017-03-19 18:22:22.101,8.07,13,39.98951666666667,0.201802889173871,0.6207692307692307,1,106,47.0
GREEN,2017-03-19 18:27:02.361,2017-03-19 18:46:41.638,0.0,0,19.654616666666666,0.0,0.0,1,106,47.0
RED,2017-03-19 18:48:16.081,2017-03-19 19:19:37.543,6.45,13,31.3577,0.2056911061716899,0.49615384615384617,1,119,40.5
RED,2017-03-19 19:32:05.856,2017-03-19 19:41:45.846,2.61,3,9.666500000000001,0.27000465525267675,0.87,1,122,39.0
