Rental_state;Start;End;Revenue;Distance;duration_minute;revenue_minute;revenue_km;car_id;accum_distance;battery_left;reset_flag;segment;running_duration;running_revenue;profitable_minutes;Incentive20;Incentive15;Incentive10;Incentive5
RED;07:18,6;19:30,8;2,42;2;12,20338333;0,198305661;1,21;1;151;24,5;0;1000014;471,7154833;100,36;0;-20;-15;-10;-5
RED;00:16,1;10:08,8;1,85;1;9,8781;0,18728298;1,85;1;152;24;0;1000014;481,5935833;102,21;0;-20;-15;-10;-5
RED;15:50,0;29:01,4;2,62;5;13,18943333;0,198643864;0,524;1;157;21,5;0;1000014;494,7830167;104,83;0;-20;-15;-10;-5
RED;29:57,1;34:44,5;12,02;16;64,79035;0,185521455;0,75125;1;16;92;1;1000015;64,79035;12,02;0;-20;-15;-10;-5
RED;35:10,9;49:30,5;3,03;6;14,32606667;0,211502576;0,505;1;22;89;0;1000015;79,11641667;15,05;0;-20;-15;-10;-5
RED;08:26,9;21:18,0;2,62;5;12,85053333;0,203882589;0,524;1;27;86,5;0;1000015;91,96695;17,67;0;-20;-15;-10;-5
RED;30:52,2;56:39,7;7,43;15;25,792;0,288073821;0,495333333;1;42;79;0;1000015;117,75895;25,1;0;-20;-15;-10;-5
RED;58:37,0;19:54,5;4,44;11;21,29166667;0,20853229;0,403636364;1;53;73,5;0;1000015;139,0506167;29,54;0;-20;-15;-10;-5
RED;16:24,0;20:50,1;1,01;1;4,436333333;0,22766549;1,01;1;54;73;0;1000015;143,48695;30,55;0;-20;-15;-10;-5
RED;28:59,4;39:53,2;2,87;4;10,89628333;0,263392564;0,7175;1;58;71;0;1000015;154,3832333;33,42;0;-20;-15;-10;-5
RED;45:05,7;00:00,0;3,03;7;14,90491667;0,203288624;0,432857143;1;65;67,5;0;1000015;169,28815;36,45;0;-20;-15;-10;-5
RED;01:19,9;07:08,9;1,21;2;5,816733333;0,208020538;0,605;1;67;66,5;0;1000015;175,1048833;37,66;0;-20;-15;-10;-5
RED;12:19,2;05:29,9;10,68;8;53,17933333;0,200829896;1,335;1;75;62,5;0;1000015;228,2842167;48,34;0;-20;-15;-10;-5
RED;08:06,2;32:10,2;4,84;12;24,06755;0,201100652;0,403333333;1;87;56,5;0;1000015;252,3517667;53,18;0;-20;-15;-10;-5
RED;50:30,8;57:34,9;1,41;2;7,067983333;0,199491133;0,705;1;89;55,5;0;1000015;259,41975;54,59;0;-20;-15;-10;-5
RED;03:31,8;11:05,1;1,61;3;7,5544;0,21312083;0,536666667;1;92;54;0;1000015;266,97415;56,2;0;-20;-15;-10;-5
RED;50:23,8;03:01,1;2,42;5;12,62268333;0,191718348;0,484;1;97;51,5;0;1000015;279,5968333;58,62;0;-20;-15;-10;-5
RED;08:43,1;19:12,7;2,02;4;10,49226667;0,192522747;0,505;1;101;49,5;0;1000015;290,0891;60,64;0;-20;-15;-10;-5
RED;38:51,7;48:35,6;2,02;2;9,73085;0,20758721;1,01;1;103;48,5;0;1000015;299,81995;62,66;0;-20;-15;-10;-5
RED;14:54,2;21:01,4;1,21;1;6,120733333;0,19768873;1,21;1;104;48;0;1000015;305,9406833;63,87;0;-20;-15;-10;-5
RED;21:09,7;36:10,8;3,03;5;15,01981667;0,201733488;0,606;1;109;45,5;0;1000015;320,9605;66,9;0;-20;-15;-10;-5
RED;47:28,7;04:23,2;3,43;5;16,90865;0,202854752;0,686;1;114;43;0;1000015;337,86915;70,33;0;-20;-15;-10;-5
RED;08:50,2;17:30,9;1,82;2;8,677866667;0,209728966;0,91;1;116;42;0;1000015;346,5470167;72,15;0;-20;-15;-10;-5
RED;30:51,1;41:06,5;2,22;2;10,25755;0,21642595;1,11;1;118;41;0;1000015;356,8045667;74,37;0;-20;-15;-10;-5
RED;59:06,3;29:00,9;5,68;5;29,91031667;0,189901032;1,136;1;123;38,5;0;1000015;386,7148833;80,05;0;-20;-15;-10;-5
RED;51:52,7;05:26,3;2,82;4;13,56001667;0,207964346;0,705;1;127;36,5;0;1000015;400,2749;82,87;0;-20;-15;-10;-5
RED;15:45,5;34:12,4;5,14;5;18,44886667;0,2786079;1,028;1;132;34;0;1000015;418,7237667;88,01;0;-20;-15;-10;-5
RED;52:08,2;49:17,3;59,4;7;357,1516;0,166315929;8,485714286;1;139;30,5;0;1000015;775,8753667;147,41;235,8753667;215,8753667;220,8753667;225,8753667;230,8753667
RED;56:10,2;22:30,6;5,24;9;26,34076667;0,198931188;0,582222222;1;148;26;0;1000015;802,2161333;152,65;262,2161333;242,2161333;247,2161333;252,2161333;257,2161333
RED;27:02,0;35:36,5;1,82;6;8,575616667;0,212229636;0,303333333;1;154;23;0;1000015;810,79175;154,47;270,79175;250,79175;255,79175;260,79175;265,79175
RED;01:30,2;19:38,1;4,69;6;18,1322;0,258655872;0,781666667;1;6;97;1;1000016;18,1322;4,69;0;-20;-15;-10;-5
RED;13:36,6;24:20,4;2,22;6;10,7305;0,206886911;0,37;1;12;94;0;1000016;28,8627;6,91;0;-20;-15;-10;-5
RED;55:05,8;14:56,1;4,03;10;19,83733333;0,203152305;0,403;1;22;89;0;1000016;48,70003333;10,94;0;-20;-15;-10;-5
RED;47:30,0;00:38,5;2,74;6;13,14208333;0,208490536;0,456666667;1;28;86;0;1000016;61,84211667;13,68;0;-20;-15;-10;-5
RED;01:42,9;29:46,0;7,25;7;28,0522;0,258446753;1,035714286;1;35;82,5;0;1000016;89,89431667;20,93;0;-20;-15;-10;-5
RED;30:44,6;45:34,7;3,03;4;14,8358;0,2042357;0,7575;1;39;80,5;0;1000016;104,7301167;23,96;0;-20;-15;-10;-5
RED;49:06,3;58:37,4;2,57;3;9,518366667;0,270004307;0,856666667;1;42;79;0;1000016;114,2484833;26,53;0;-20;-15;-10;-5
RED;13:39,2;23:31,8;2,02;4;9,875883333;0,204538666;0,505;1;46;77;0;1000016;124,1243667;28,55;0;-20;-15;-10;-5
RED;51:21,0;08:00,6;3,43;7;16,66085;0,205871849;0,49;1;53;73,5;0;1000016;140,7852167;31,98;0;-20;-15;-10;-5
RED;04:02,8;11:16,9;1,41;5;7,233716667;0,194920546;0,282;1;58;71;0;1000016;148,0189333;33,39;0;-20;-15;-10;-5
RED;43:54,4;53:12,4;2,34;3;9,299483333;0,251626882;0,78;1;61;69,5;0;1000016;157,3184167;35,73;0;-20;-15;-10;-5
RED;21:15,1;32:24,4;2,22;2;11,15463333;0,199020437;1,11;1;63;68,5;0;1000016;168,47305;37,95;0;-20;-15;-10;-5
RED;03:26,5;12:50,9;2,86;3;9,407616667;0,304008986;0,953333333;1;66;67;0;1000016;177,8806667;40,81;0;-20;-15;-10;-5
RED;18:56,3;32:43,6;2,82;6;13,7869;0,204541993;0,47;1;72;64;0;1000016;191,6675667;43,63;0;-20;-15;-10;-5
RED;42:35,2;54:01,3;2,42;3;11,43416667;0,211646381;0,806666667;1;75;62,5;0;1000016;203,1017333;46,05;0;-20;-15;-10;-5
RED;56:13,0;05:54,0;2,02;2;9,68335;0,208605493;1,01;1;77;61,5;0;1000016;212,7850833;48,07;0;-20;-15;-10;-5
RED;30:19,3;42:01,4;3,13;3;11,70128333;0,267492027;1,043333333;1;80;60;0;1000016;224,4863667;51,2;0;-20;-15;-10;-5
RED;49:19,6;07:12,4;3,63;8;17,8799;0,20302127;0,45375;1;88;56;0;1000016;242,3662667;54,83;0;-20;-15;-10;-5
RED;57:49,0;20:23,0;4,31;5;22,56701667;0,190986698;0,862;1;93;53,5;0;1000016;264,9332833;59,14;0;-20;-15;-10;-5
RED;21:14,3;46:48,5;6,77;8;25,57046667;0,264758563;0,84625;1;101;49,5;0;1000016;290,50375;65,91;0;-20;-15;-10;-5
RED;48:36,5;21:53,3;6,77;11;33,28056667;0,203422017;0,615454545;1;112;44;0;1000016;323,7843167;72,68;0;-20;-15;-10;-5
RED;40:32,7;46:48,4;1,41;2;6,2617;0,225178466;0,705;1;114;43;0;1000016;330,0460167;74,09;0;-20;-15;-10;-5
RED;04:07,3;12:00,2;1,61;2;7,88115;0,204284908;0,805;1;116;42;0;1000016;337,9271667;75,7;0;-20;-15;-10;-5
RED;32:31,1;41:38,2;1,82;5;9,11715;0,199623786;0,364;1;121;39,5;0;1000016;347,0443167;77,52;0;-20;-15;-10;-5
RED;51:53,1;10:49,0;3,83;10;18,93113333;0,202312241;0,383;1;131;34,5;0;1000016;365,97545;81,35;0;-20;-15;-10;-5
RED;08:21,0;14:27,5;1,21;1;6,10795;0,198102473;1,21;1;132;34;0;1000016;372,0834;82,56;0;-20;-15;-10;-5
RED;17:40,4;25:14,8;2,08;2;7,572233333;0,274687785;1,04;1;134;33;0;1000016;379,6556333;84,64;0;-20;-15;-10;-5
RED;16:33,4;45:59,9;6,05;10;29,44176667;0,205490386;0,605;1;144;28;0;1000016;409,0974;90,69;0;-20;-15;-10;-5
RED;02:27,4;06:36,4;0,81;1;4,15025;0,195168966;0,81;1;145;27,5;0;1000016;413,24765;91,5;0;-20;-15;-10;-5
RED;18:02,2;28:08,7;2,02;3;10,10878333;0,199826224;0,673333333;1;148;26;0;1000016;423,3564333;93,52;0;-20;-15;-10;-5
